ter len 0 
bw5-rj_ac-01# show ac-config client | inc BW5-AP-
========= show sta status =========
AP    : ap name/radio id
Status: Speed/Power Save/Work Mode/Roaming State, E = enable power save, D = disable power save

Total Sta Num : 2447
STA MAC        IPV4 Address    AP                                       Wlan Vlan Status          Asso Auth       Net Auth        Up time     
-------------- --------------- ---------------------------------------- ---- ---- --------------- --------------- --------------- ------------
244b.8149.01c6 192.168.50.143  BW5-AP-B106/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:01:51:44
245b.a757.3c47 192.168.48.67   BW5-AP-B105/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:01:40:50
245b.a761.238b 192.168.12.116  BW5-AP-3F06/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:05:24
245b.a766.35e7 10.216.26.189   BW5-AP-3F06/2                            11   27    144.5M/E/an/R  WPA2_PSK        OPEN              0:00:13:26
24df.6a68.bd81 192.168.14.25   BW5-AP-3F07/1                            8    25     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:03:28
24fd.52f4.1b66 192.168.14.103  BW5-AP-2F08/1                            8    25     52.0M/D/bgn   WPA2_PSK        OPEN              0:00:40:17
28a0.2b12.5a6b 192.168.13.247  BW5-AP-3F11/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:36:21
28a0.2b26.1b4e                 BW5-AP-3F03/2                            11   27      6.5M/D/an    WPA2_PSK        OPEN              0:00:00:06
28a0.2b70.f365 10.216.10.100   BW5-AP-3F06/2                            8    25      6.5M/E/an/R  WPA2_PSK        OPEN              0:00:00:49
28a0.2bc4.bc61 192.168.50.101  BW5-AP-3F08/2                            11   27    144.5M/D/an    WPA2_PSK        OPEN              0:01:35:58
28cf.e917.17b7 192.168.13.94   BW5-AP-1F09/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:01:23:43
28e1.4c73.3568 192.168.12.254  BW5-AP-B102/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              2:10:53:02
28e3.475e.a423 192.168.14.149  BW5-AP-B101/1                            8    25     78.0M/D/bgn   WPA2_PSK        OPEN              0:00:43:24
28f0.7616.2944 192.168.15.16   BW5-AP-1F03/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              2:10:52:58
28f0.7653.efbe 192.168.15.46   BW5-AP-3F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:23:25:21
28f0.765f.66da 192.168.13.88   BW5-AP-2F11/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              2:10:33:24
28f0.7668.4fec 192.168.15.112  BW5-AP-2F11/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              2:00:03:55
28f0.7668.52ca 192.168.14.233  BW5-AP-2F11/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:31:20
28f0.766b.4e80 192.168.15.140  BW5-AP-2F11/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              1:23:47:18
28fa.a08c.2ffa 192.168.15.27   BW5-AP-3F04/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:01:10:50
28fa.a0a6.eac5 192.168.50.33   BW5-AP-3F04/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:01:21:06
28fe.cd03.da76 192.168.13.61   BW5-AP-1F09/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:07:22
2c20.0b0c.e90c 192.168.48.135  BW5-AP-3F07/2                            11   27    104.0M/E/an    WPA2_PSK        OPEN              0:00:33:30
2c20.0b21.54d1 192.168.13.182  BW5-AP-1F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:41:35
2c20.0bbd.0f2b 192.168.12.10   BW5-AP-1F09/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:14:19
2c20.0bcf.9bfc 10.216.8.122    BW5-AP-3F10/2                            8    25    144.5M/D/an/R  WPA2_PSK        OPEN              0:01:28:10
2c20.0bdc.315a 10.216.8.217    BW5-AP-1F06/2                            8    25    144.5M/E/an/R  WPA2_PSK        OPEN              0:00:00:50
2c5b.b85d.4fbf 192.168.50.159  BW5-AP-B105/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:01:59:27
2cf0.a239.926f 192.168.14.177  BW5-AP-1F04/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:49:58
2cf0.a23a.e974                 BW5-AP-B110/2                            11   27      6.5M/D/an    WPA2_PSK        OPEN              0:00:00:06
2cf0.a269.89c1 192.168.14.51   BW5-AP-1F07/2                            8    25     65.0M/E/an    WPA2_PSK        OPEN              0:00:08:45
2cf0.ee0b.4180 192.168.14.75   BW5-AP-2F10/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:01:18:53
2cf0.ee17.eca6 192.168.14.82   BW5-AP-1F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:03:41
2cf0.ee26.3864 192.168.13.124  BW5-AP-2F10/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              1:23:57:49
3010.b39b.1597 192.168.14.43   BW5-AP-3F07/1                            8    25     72.5M/D/bgn   WPA2_PSK        OPEN              0:01:19:30
3010.e40f.0363 192.168.48.118  BW5-AP-3F06/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:46:52
303a.641e.57b2 192.168.12.226  BW5-AP-3F05/1                            8    25     72.5M/D/bgn   WPA2_PSK        OPEN              0:00:33:29
3052.cb7f.36df 192.168.15.39   BW5-AP-3F11/1                            8    25    117.0M/D/bgn   WPA2_PSK        OPEN              0:00:30:58
3052.cb7f.376f 192.168.14.247  BW5-AP-3F07/1                            8    25    144.5M/E/bgn   WPA2_PSK        OPEN              0:00:30:16
3052.cbed.1d80 192.168.15.45   BW5-AP-1F09/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:29:30
3074.96ed.55af 192.168.12.122  BW5-AP-1F03/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:16:44
30f7.720c.8798 192.168.13.23   BW5-AP-3F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:23:29
3412.98d6.c2e4 10.216.26.234   BW5-AP-1F06/2                            11   27      6.5M/E/an/R  WPA2_PSK        OPEN              0:00:00:17
3423.87d7.bd6f 192.168.12.232  BW5-AP-3F09/1                            8    25     72.5M/D/bgn   WPA2_PSK        OPEN              0:00:49:08
3423.87ee.770f 192.168.12.137  BW5-AP-3F05/1                            8    25     72.5M/D/bgn   WPA2_PSK        OPEN              0:02:38:19
3436.3b66.57e4 192.168.14.253  BW5-AP-1F03/2                            8    25    130.0M/E/an    WPA2_PSK        OPEN              0:00:19:34
3436.3bca.18da 192.168.14.201  BW5-AP-1F04/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:43:19
3436.3bce.f084 192.168.14.166  BW5-AP-1F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:18:27:57
3436.3bd0.3520 192.168.15.121  BW5-AP-B110/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:05:57
3468.958c.f3ff 192.168.14.42   BW5-AP-3F06/1                            8    25    130.0M/E/bgn   WPA2_PSK        OPEN              0:01:22:46
3478.d761.3bfe 192.168.50.75   BW5-AP-3F01/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:27:31
3480.b3f9.14cc 192.168.50.111  BW5-AP-2F04/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:21:05
34a3.95d8.ed04 10.216.27.2     BW5-AP-3F09/2                            11   27      6.5M/D/an/R  WPA2_PSK        OPEN              0:00:00:05
34de.34d6.028a 192.168.14.72   BW5-AP-2F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:06:21
34f3.9a96.7260 192.168.15.148  BW5-AP-B101/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:13:11:18
3829.5a6e.4d3d 10.216.26.122   BW5-AP-B105/1                            11   27     72.5M/E/bgn/R WPA2_PSK        OPEN              0:00:52:13
3829.5acf.0a3b 192.168.50.124  BW5-AP-3F02/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:01:20:58
3871.de3b.d37f 192.168.14.147  BW5-AP-2F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:02:39
38a4.ed66.c335 192.168.12.241  BW5-AP-1F10/2                            8    25     39.0M/E/an    WPA2_PSK        OPEN              0:00:30:40
38a4.edb1.fc9c 192.168.15.38   BW5-AP-1F03/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:19:42
38a4.edbd.7a1d 192.168.50.175  BW5-AP-B110/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:08:52
38a4.edd4.0f4c 192.168.13.246  BW5-AP-1F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:14:36:07
38a4.edda.e9c8 192.168.15.24   BW5-AP-1F06/2                            8    25     72.5M/D/an    WPA2_PSK        OPEN              0:06:42:20
38a4.edf5.5c2f 192.168.48.155  BW5-AP-B105/2                            11   27     72.5M/D/an    WPA2_PSK        OPEN              0:00:37:51
38ca.da1a.e6f7 192.168.12.132  BW5-AP-2F08/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:49:13
38ca.da92.c79d 192.168.48.177  BW5-AP-1F08/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:46:48
3c15.c2d8.d336 192.168.14.230  BW5-AP-1F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:31:40
3ca3.4894.9b9a 192.168.50.60   BW5-AP-3F02/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:26:01
3cb6.b7e3.8e67 192.168.48.23   BW5-AP-B105/2                            11   27     72.5M/D/an    WPA2_PSK        OPEN              0:01:58:46
3cf5.918c.dbb5 10.216.24.180   BW5-AP-3F07/2                            11   27     72.5M/E/an/R  WPA2_PSK        OPEN              0:00:02:51
3cf8.62ed.d4a6 192.168.15.158  BW5-AP-3F09/1                            8    25     72.5M/D/bgn   WPA2_PSK        OPEN              0:00:36:53
4033.1a28.7e6f 192.168.48.144  BW5-AP-3F10/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:27:55
4033.1a32.2b61 192.168.15.111  BW5-AP-1F03/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:18:44
4033.1a34.26d7 192.168.12.210  BW5-AP-1F03/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:43:05
4033.1a7c.e5c2 192.168.49.254  BW5-AP-3F06/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:02:14
4040.a7e0.d10d 192.168.48.113  BW5-AP-3F09/1                            11   27    144.5M/E/bgn   WPA2_PSK        OPEN              0:00:22:55
404d.7fd6.f26e 192.168.12.102  BW5-AP-3F05/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:52:32
404d.7fee.9865 192.168.15.95   BW5-AP-2F11/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:04:39
40a5.efd1.822a 192.168.12.2    BW5-AP-B106/1                            8    25     39.0M/D/bgn   WPA2_PSK        OPEN              0:00:25:49
40c6.2a76.85f8 192.168.15.174  BW5-AP-B111/1                            8    25     72.5M/E/bgn   WPA2_PSK        OPEN              0:08:37:16
4400.108f.f087 10.216.24.207   BW5-AP-1F09/2                            11   27    144.5M/E/an/R  WPA2_PSK        OPEN              0:01:21:24
4400.1099.6361 192.168.13.34   BW5-AP-1F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:20:13
4400.10ed.8309 192.168.12.208  BW5-AP-3F05/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:40:02
4404.440e.65bd 10.216.10.213   BW5-AP-2F08/2                            8    25     72.5M/E/an/R  WPA2_PSK        OPEN              0:00:21:11
4404.448e.dcd7 192.168.15.171  BW5-AP-2F07/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:13:59:46
441c.a83e.c15c 192.168.14.163  BW5-AP-2F09/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:15:20:04
441c.a83e.ce50 192.168.15.66   BW5-AP-2F09/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              2:00:18:30
441c.a83e.d22e 192.168.14.152  BW5-AP-2F02/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:01:06:54
441c.a83e.d298 192.168.12.18   BW5-AP-1F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:19:10
441c.a83e.d2e0 192.168.14.216  BW5-AP-3F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:01:26:45
441c.a83e.d2e6 192.168.14.146  BW5-AP-2F09/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:37:30
441c.a83e.d2f4 192.168.15.57   BW5-AP-3F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:09:00
441c.a83e.d2fe 192.168.12.169  BW5-AP-3F06/2                            8    25    130.0M/D/an    WPA2_PSK        OPEN              0:00:48:41
441c.a83e.d304 192.168.14.196  BW5-AP-3F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:44:44
441c.a83e.d30c 192.168.13.37   BW5-AP-2F07/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:29:26
441c.a83e.d38c 192.168.12.140  BW5-AP-B105/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:12:08
441c.a83e.d38e 192.168.13.197  BW5-AP-B104/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:48:14
441c.a83e.d39e 192.168.13.80   BW5-AP-B107/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:04:40
441c.a83e.d3a8 192.168.14.237  BW5-AP-3F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:30:21
446e.e571.4554 192.168.48.50   BW5-AP-B106/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:27:07
4485.007b.b16e 192.168.12.84   BW5-AP-3F06/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:01:10:01
44c3.4656.61a8 192.168.12.120  BW5-AP-2F09/1                            8    25     72.5M/E/bgn   WPA2_PSK        OPEN              0:01:15:37
4843.7c56.40a8 192.168.15.221  BW5-AP-1F06/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:12:38
4843.7c65.ad82 192.168.50.122  BW5-AP-3F09/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:02:31
4843.7cb2.a373 192.168.15.23   BW5-AP-2F11/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:03:53
4843.7cda.5bc6 192.168.48.57   BW5-AP-2F06/1                            11   27      6.5M/D/bgn   WPA2_PSK        OPEN              0:00:00:19
4874.6e37.dc8f 192.168.15.84   BW5-AP-1F09/2                            8    25     72.5M/D/an    WPA2_PSK        OPEN              0:00:04:04
48a1.9522.2cac 192.168.48.22   BW5-AP-B106/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:16:21
48a1.955a.1e72 192.168.14.145  BW5-AP-3F10/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:47:32
48a1.959d.aa34 192.168.13.166  BW5-AP-2F06/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:37:12
48a1.95be.3dd6 192.168.50.61   BW5-AP-2F02/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:16:18
48a1.95d3.0ae4 192.168.15.19   BW5-AP-1F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:23:28
48bf.6b68.29f1 192.168.14.110  BW5-AP-2F07/2                            8    25    130.0M/E/an    WPA2_PSK        OPEN              0:00:26:02
48bf.6b76.c852 10.216.26.136   BW5-AP-B104/2                            11   27    144.5M/E/an/R  WPA2_PSK        OPEN              0:00:39:00
48bf.6b8e.311a 192.168.50.36   BW5-AP-3F10/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:05:42
48bf.6bba.489a 192.168.48.8    BW5-AP-B106/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:31:27
48bf.6bc2.9c00 192.168.12.178  BW5-AP-2F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:24:50
48bf.6bc6.7c2d 192.168.48.53   BW5-AP-2F02/2                            11   27      6.5M/E/an    WPA2_PSK        OPEN              0:00:00:32
48bf.6bd5.4696 192.168.15.29   BW5-AP-1F09/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:22:59
48bf.6bd7.7486 192.168.14.209  BW5-AP-1F10/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:40:18
48bf.6bd7.7774 192.168.12.111  BW5-AP-B109/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:12:19
48bf.6bed.9c76 192.168.13.82   BW5-AP-2F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:11:27:00
48bf.6bed.c21a 192.168.13.45   BW5-AP-3F09/2                            8    25    117.0M/E/an    WPA2_PSK        OPEN              0:00:09:45
48db.50fa.3de7 10.216.10.72    BW5-AP-1F08/1                            8    25      6.5M/D/bgn/R WPA2_PSK        OPEN              0:00:00:11
48e9.f1a8.8305 192.168.48.51   BW5-AP-2F04/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:01:05:12
48e9.f1c7.7221 192.168.48.131  BW5-AP-B111/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:02:52
4c18.9afd.25d3 192.168.50.84   BW5-AP-2F08/1                            11   27      6.5M/D/bgn   WPA2_PSK        OPEN              0:00:00:07
4c32.758a.3e2d 192.168.14.219  BW5-AP-1F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:18:49:37
4c32.758a.6d8b 192.168.15.86   BW5-AP-1F03/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:19:10:21
4c32.758a.bc99 192.168.14.134  BW5-AP-B101/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:21:21
4c32.758b.cfc9 192.168.14.229  BW5-AP-1F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:30:49
4c32.758b.e20d 192.168.15.2    BW5-AP-2F11/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              1:15:56:37
4c32.758d.07b9 192.168.13.98   BW5-AP-B102/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:15:05:28
4c32.7599.6ee5 192.168.14.169  BW5-AP-2F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:53:07
4c34.8834.91e4 192.168.12.218  BW5-AP-B102/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:14:51
4c34.885a.2b52 192.168.12.39   BW5-AP-1F08/1                            8    25    130.0M/D/bgn   WPA2_PSK        OPEN              0:01:33:12
4c49.e356.e288 192.168.48.103  BW5-AP-2F02/1                            11   27    130.0M/E/bgn   WPA2_PSK        OPEN              0:00:50:54
4c49.e359.e0ee 192.168.15.206  BW5-AP-1F08/1                            8    25    144.5M/E/bgn   WPA2_PSK        OPEN              0:00:27:35
4c49.e35e.cad4 10.216.26.171   BW5-AP-3F01/1                            11   27     78.0M/E/bgn/R WPA2_PSK        OPEN              0:00:52:01
4c74.bf02.9d23 10.216.10.217   BW5-AP-2F05/2                            8    25    144.5M/E/an/R  WPA2_PSK        OPEN              0:00:17:35
4c74.bf1c.2706 192.168.50.96   BW5-AP-3F06/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:21:56
4c7c.5f1f.4346 192.168.15.58   BW5-AP-1F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:16:00
4c7c.5f88.8da2 192.168.48.34   BW5-AP-1F05/2                            11   27      6.5M/D/an    WPA2_PSK        OPEN              0:00:00:02
4cbb.587b.16bc 192.168.13.214  BW5-AP-3F05/1                            8    25     58.5M/D/bgn   WPA2_PSK        OPEN              0:01:43:53
4cfb.4597.8926 192.168.14.198  BW5-AP-2F10/1                            8    25     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:44:23
5001.d96e.4dc9 192.168.48.134  BW5-AP-2F01/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:23:46
5001.d989.0d9a 192.168.50.158  BW5-AP-3F09/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:05:28
5068.0a4c.36ca 192.168.50.15   BW5-AP-B106/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:27:22
507a.5599.f019 192.168.48.166  BW5-AP-1F04/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:09:27
507a.55ea.2cf2 192.168.13.110  BW5-AP-2F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:40:10
508f.4c4f.6573 192.168.48.33   BW5-AP-B105/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:01:27:38
508f.4c70.5df8 192.168.48.39   BW5-AP-2F05/2                            11   27     52.0M/E/an    WPA2_PSK        OPEN              0:00:07:44
508f.4c76.4a41 192.168.15.214  BW5-AP-1F07/1                            8    25      6.5M/E/bgn   WPA2_PSK        OPEN              0:00:01:26
508f.4c78.8849 192.168.15.246  BW5-AP-B109/1                            8    25      6.5M/E/bgn   WPA2_PSK        OPEN              0:00:00:38
508f.4c78.8918 192.168.13.63   BW5-AP-2F06/1                            8    25     39.0M/E/bgn   WPA2_PSK        OPEN              0:00:08:12
5419.c803.573e 192.168.50.85   BW5-AP-B106/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:09:32
5425.eaa0.c0e1 192.168.48.179  BW5-AP-3F06/1                            11   27     52.0M/D/bgn   WPA2_PSK        OPEN              0:00:00:11
5426.96dd.e619 192.168.13.248  BW5-AP-2F04/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:01:59:48
544e.904d.7d3c 10.216.8.82     BW5-AP-1F04/2                            8    25     72.5M/E/an/R  WPA2_PSK        OPEN              0:00:38:21
544e.9066.f617 192.168.50.44   BW5-AP-B105/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:03:09
544e.909d.daeb 10.216.11.29    BW5-AP-B111/1                            8    25     72.5M/E/bgn/R WPA2_PSK        OPEN              0:00:05:32
544e.90bc.30b1 192.168.48.126  BW5-AP-3F10/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:01:02
549f.1359.917c 10.216.26.159   BW5-AP-2F02/2                            11   27     72.5M/E/an/R  WPA2_PSK        OPEN              0:00:30:42
549f.1360.fbf5 192.168.50.24   BW5-AP-B105/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:22:41
54ae.2774.06eb 192.168.14.93   BW5-AP-B102/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:32:20
5844.98b0.36ef 192.168.50.109  BW5-AP-2F11/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:55:12
587f.5757.3bf9 192.168.14.254  BW5-AP-2F07/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:03:00
587f.57a2.dae6 192.168.50.94   BW5-AP-3F07/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:13:26
5c51.4f62.e535 192.168.13.219  BW5-AP-1F04/1                            8    25    144.5M/D/bgn   WPA2_PSK        OPEN              0:14:19:35
5c93.a275.e28a 192.168.15.217  BW5-AP-1F08/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:40:49
5c93.a2c0.3c4c 192.168.13.146  BW5-AP-1F10/1                            8    25     72.5M/D/bgn   WPA2_PSK        OPEN              0:00:22:05
5cad.cf4a.f91f                 BW5-AP-3F07/2                            11   27      6.5M/D/an    WPA2_PSK        OPEN              0:00:00:02
5cad.cf52.91fb 192.168.48.102  BW5-AP-B101/2                            11   27    144.5M/E/an    WPA2_PSK        OPEN              0:00:25:01
5cad.cf54.a68a 192.168.13.72   BW5-AP-B109/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:11:28
5cad.cf5b.4830 192.168.12.212  BW5-AP-B102/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:12:30
5cad.cf7e.91b2 192.168.15.149  BW5-AP-2F06/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:30:59
5ce0.c51d.8ce7 192.168.13.91   BW5-AP-1F10/1                            8    25    144.5M/D/bgn   WPA2_PSK        OPEN              0:00:08:33
5cf5.dad4.efae 192.168.48.130  BW5-AP-2F05/2                            11   27     52.0M/E/an    WPA2_PSK        OPEN              0:00:14:23
5cf5.daef.a487 192.168.13.150  BW5-AP-1F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:30:26
5cf7.e6cc.24d2 10.216.27.17    BW5-AP-3F01/2                            11   27    144.5M/E/an/R  WPA2_PSK        OPEN              0:00:30:15
5cf9.389c.aae8 192.168.14.228  BW5-AP-2F07/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:33:02
6003.0899.883c 192.168.12.60   BW5-AP-3F10/2                            8    25    144.5M/D/an    WPA2_PSK        OPEN              0:00:51:26
6003.08a6.53c0 192.168.14.234  BW5-AP-1F09/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:05:10:37
6083.347d.d958 192.168.14.130  BW5-AP-1F10/2                            8    25     72.5M/D/an    WPA2_PSK        OPEN              0:02:38:39
6083.34d9.bf5f 192.168.14.52   BW5-AP-3F05/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:01:08:15
6083.34fc.dbaa 192.168.49.255  BW5-AP-B106/1                            11   27     72.5M/E/bgn   WPA2_PSK        OPEN              0:01:29:53
6091.f33c.6ba4 192.168.50.128  BW5-AP-3F03/2                            11   27     13.0M/E/an    WPA2_PSK        OPEN              0:00:01:53
60a3.7d11.f71e 192.168.50.66   BW5-AP-2F07/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:41:06
60a3.7d2d.f6c4 10.216.10.239   BW5-AP-1F07/1                            8    25     65.0M/E/bgn/R WPA2_PSK        OPEN              0:00:01:51
60d9.c76f.d5c7 192.168.50.68   BW5-AP-2F04/2                            11   27     72.5M/E/an    WPA2_PSK        OPEN              0:00:20:55
60f1.89df.70f2 192.168.48.40   BW5-AP-B105/1                            11   27    144.5M/E/bgn   WPA2_PSK        OPEN              0:01:44:49
60f1.89e4.5487 192.168.15.63   BW5-AP-2F09/1                            8    25    144.5M/E/bgn   WPA2_PSK        OPEN              0:17:25:26
60f8.1d01.f1dc 192.168.13.41   BW5-AP-2F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:17:19
60f8.1d6f.2be4 192.168.13.47   BW5-AP-1F07/1                            8    25     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:01:17
60f8.1d99.ff11 10.216.26.62    BW5-AP-3F06/2                            11   27     72.5M/E/an/R  WPA2_PSK        OPEN              0:00:04:10
60f8.1da0.ec48 192.168.15.5    BW5-AP-1F06/1                            8    25     72.5M/E/bgn   WPA2_PSK        OPEN              0:00:00:31
60f8.1da7.31c6 192.168.14.223  BW5-AP-1F09/2                            8    25     72.5M/E/an    WPA2_PSK        OPEN              0:00:00:46
60f8.1da9.887c 192.168.12.115  BW5-AP-3F09/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:01:04:34
60f8.1dac.c71a 192.168.12.143  BW5-AP-2F08/2                            8    25    144.5M/E/an    WPA2_PSK        OPEN              0:00:57:48
649a.be51.9dae 10.216.24.101   BW5-AP-1F07/1                            11   27     72.5M/E/bgn/R WPA2_PSK        OPEN              0:00:01:41
